Iteration	Posterior	Likelihood	Prior	SpeciationComplRate	stateSpecificRates[1]	stateSpecificRates[2]
550600	-279.6279	-207.9918	-71.63615	0.1519345	0.0151859	0.136749
550700	-284.4491	-210.7767	-73.67234	0.26956	0.153329	0.116231
550800	-289.0466	-210.4435	-78.60309	0.1890583	0.0945291	0.0945291
550900	-281.8975	-207.1558	-74.74171	0.1143863	0.0571932	0.0571932
551000	-282.5854	-208.1544	-74.43098	0.1530528	0.0447871	0.108266
551100	-285.8259	-208.5899	-77.23599	0.1298759	0.100899	0.028977
551200	-267.2484	-206.3792	-60.86922	0.08009133	0.0400457	0.0400457
551300	-280.9002	-205.4294	-75.47072	0.03342241	0.0167112	0.0167112
551400	-277.1886	-208.7865	-68.40211	0.1589207	0.0794604	0.0794604
551500	-284.8239	-211.2368	-73.58709	0.02440823	0.00190238	0.0225059
551600	-290.4003	-213.3144	-77.08593	0.2943227	0.147161	0.147161
551700	-277.7311	-210.0813	-67.64982	0.03203944	0.0160197	0.0160197
551800	-283.8666	-208.2918	-75.57478	0.1567182	0.0783591	0.0783591
551900	-288.4014	-208.0207	-80.38068	0.1614619	0.0807309	0.0807309
552000	-282.87	-207.8602	-75.00983	0.1201821	0.0600911	0.0600911
552100	-281.6788	-214.4142	-67.26461	0.0798731	0.0781867	0.00168642
552200	-284.4588	-209.7314	-74.7274	0.2582386	0.129119	0.129119
552300	-275.3875	-208.047	-67.34049	0.1631964	0.00375666	0.15944
552400	-284.1228	-207.2782	-76.84468	0.09451108	0.0128344	0.0816767
552500	-287.3277	-207.6612	-79.66653	0.124281	0.0912684	0.0330126
552600	-274.5767	-205.046	-69.53067	0.02529732	0.00403922	0.0212581
552700	-284.3224	-208.1263	-76.19613	0.1352765	0.0127846	0.122492
552800	-275.8036	-207.721	-68.08266	0.1084845	0.106623	0.00186155
552900	-275.4781	-206.8215	-68.6566	0.05841438	0.0292072	0.0292072
553000	-280.2275	-208.7305	-71.49703	0.1598068	0.114332	0.0454748
553100	-281.8962	-208.9552	-72.94095	0.2185595	0.112783	0.105776
553200	-273.5775	-206.6613	-66.91619	0.08706792	0.043534	0.043534
553300	-280.8492	-207.652	-73.19727	0.1131818	0.015022	0.0981599
553400	-272.705	-207.7739	-64.93111	0.1295016	0.0682062	0.0612955
553500	-275.2435	-208.6188	-66.62475	0.1714602	0.0788823	0.092578
553600	-275.2417	-207.3957	-67.84604	0.1205242	0.063931	0.0565932
553700	-282.1714	-206.8599	-75.31154	0.1099289	0.0513365	0.0585924
553800	-285.9053	-217.7208	-68.1845	0.2033225	0.0509491	0.152373
553900	-306.9959	-234.2505	-72.74537	0.1170191	0.0585095	0.0585095
554000	-286.7527	-210.8867	-75.86598	0.1077871	0.0538936	0.0538936
554100	-296.7716	-208.8111	-87.96043	0.1658222	0.152009	0.0138131
554200	-283.158	-214.578	-68.58002	0.06716326	0.0335816	0.0335816
554300	-286.8012	-210.3743	-76.4269	0.2335882	0.116794	0.116794
554400	-286.3992	-208.4354	-77.96381	0.1707209	0.0853604	0.0853604
554500	-276.6887	-214.376	-62.31278	0.07295992	0.0117375	0.0612224
554600	-275.0276	-206.0201	-69.00746	0.04445029	0.0277266	0.0167237
554700	-273.7055	-209.3504	-64.35514	0.2151431	0.107572	0.107572
554800	-281.828	-206.1307	-75.69726	0.06911634	0.0162717	0.0528446
554900	-275.1941	-207.134	-68.06009	0.08046916	0.0402346	0.0402346
555000	-275.9653	-206.8121	-69.15314	0.1194043	0.0597022	0.0597022
555100	-281.8777	-206.4033	-75.47441	0.0800481	0.0461057	0.0339424
555200	-284.0003	-207.9296	-76.07068	0.05441969	0.0272098	0.0272098
555300	-280.3787	-207.1741	-73.20461	0.08725145	0.0363204	0.050931
555400	-273.0792	-205.4402	-67.63902	0.04618082	0.0230904	0.0230904
555500	-283.7318	-208.9959	-74.73592	0.1594429	0.0884957	0.0709472
555600	-287.9607	-210.0788	-77.88191	0.2373044	0.127451	0.109854
555700	-284.4834	-213.8109	-70.67255	0.06441601	0.032208	0.032208
555800	-279.8653	-208.0259	-71.83941	0.1547383	0.142624	0.0121147
555900	-277.1949	-208.2259	-68.96898	0.1482509	0.0970888	0.0511621
556000	-285.4614	-207.9842	-77.47719	0.1601484	0.0105311	0.149617
556100	-283.7403	-212.0927	-71.64758	0.09316115	0.0465806	0.0465806
556200	-278.0739	-215.1027	-62.97118	0.0587761	0.029388	0.029388
556300	-273.6931	-205.444	-68.24903	0.05068538	0.00368965	0.0469957
556400	-283.3391	-208.4907	-74.84843	0.1078011	0.10668	0.00112141
556500	-278.2596	-207.21	-71.04966	0.11146	0.05573	0.05573
556600	-283.6057	-206.168	-77.43769	0.04452091	0.0151935	0.0293274
556700	-273.9452	-209.7467	-64.19852	0.1465812	0.0732906	0.0732906
556800	-284.3288	-210.0038	-74.32501	0.2298051	0.106626	0.123179
556900	-280.4283	-206.752	-73.67622	0.1121677	0.0490257	0.063142
557000	-274.1682	-208.2413	-65.92681	0.1705641	0.0852821	0.0852821
557100	-287.9932	-209.7718	-78.22134	0.1768047	0.0884024	0.0884024
557200	-293.4106	-211.6756	-81.73495	0.2984378	0.232495	0.0659423
557300	-280.828	-205.7363	-75.09165	0.05061268	0.0348976	0.0157151
557400	-273.7032	-205.608	-68.09515	0.04216515	0.0210826	0.0210826
557500	-273.2624	-206.595	-66.66744	0.07248383	0.0252917	0.0471921
557600	-273.3593	-205.9883	-67.37101	0.07746707	0.0387335	0.0387335
557700	-276.5809	-206.251	-70.32988	0.07621705	0.0147852	0.0614319
557800	-306.6242	-217.8081	-88.81605	0.0742495	0.048449	0.0258005
557900	-279.5529	-209.4564	-70.09652	0.2207189	0.110359	0.110359
558000	-279.6726	-207.5878	-72.08487	0.1482072	0.0120438	0.136163
558100	-275.9592	-207.1113	-68.84791	0.1094839	0.0580155	0.0514684
558200	-280.3225	-208.3898	-71.93277	0.1254657	0.0436255	0.0818402
558300	-273.5608	-205.8714	-67.68942	0.05237488	0.0404582	0.0119167
558400	-290.6178	-208.8855	-81.7323	0.1956188	0.13523	0.0603892
558500	-283.9338	-216.1296	-67.80419	0.1677631	0.0711211	0.096642
558600	-279.0454	-208.4461	-70.59937	0.1324626	0.100973	0.0314898
558700	-276.8799	-207.7337	-69.14625	0.1225767	0.0612884	0.0612884
558800	-278.5653	-209.7465	-68.8188	0.2319356	0.108685	0.12325
558900	-271.0184	-208.6968	-62.32168	0.2100696	0.0230301	0.18704
559000	-281.2054	-216.4809	-64.72456	0.1673523	0.067556	0.0997963
559100	-287.247	-214.7854	-72.4616	0.2514664	0.198992	0.0524743
559200	-282.6691	-206.2869	-76.38216	0.08370902	0.0389006	0.0448085
559300	-281.7859	-208.2077	-73.57814	0.1481104	0.0168409	0.13127
559400	-285.1423	-206.4864	-78.65586	0.088128	0.044064	0.044064
559500	-280.8468	-206.1036	-74.74314	0.06442115	0.0322106	0.0322106
559600	-283.5728	-209.6878	-73.88499	0.2508657	0.00964423	0.241221
559700	-280.2086	-212.2038	-68.00485	0.1104498	0.0773414	0.0331083
559800	-290.813	-217.8418	-72.97123	0.1895745	0.0915013	0.0980732
559900	-275.4918	-205.952	-69.53973	0.07868064	0.0075083	0.0711723
560000	-281.1101	-211.8543	-69.25585	0.134164	0.126384	0.00778036
560100	-272.4354	-207.4666	-64.96882	0.1233547	0.0616774	0.0616774
560200	-271.0559	-206.284	-64.77186	0.0700033	0.0431204	0.0268829
560300	-274.2385	-207.7248	-66.51374	0.06148783	0.0138264	0.0476615
560400	-282.864	-209.3085	-73.55551	0.2239995	0.112	0.112
560500	-278.8214	-210.8611	-67.96024	0.102959	0.0514795	0.0514795
560600	-277.1875	-212.021	-65.16652	0.1727773	0.0172992	0.155478
560700	-279.7502	-207.7961	-71.95417	0.09822355	0.0261659	0.0720576
560800	-275.292	-209.7885	-65.50356	0.09586106	0.0536788	0.0421822
560900	-278.6565	-207.4706	-71.18589	0.1251126	0.0893384	0.0357742
561000	-281.0708	-207.0636	-74.00717	0.1126698	0.0563349	0.0563349
561100	-281.3265	-212.9646	-68.36189	0.1487908	0.0865814	0.0622095
561200	-270.304	-206.1258	-64.17819	0.07719767	0.0328076	0.0443901
561300	-284.5019	-208.3049	-76.19694	0.1410849	0.0705425	0.0705425
561400	-287.7805	-208.433	-79.34744	0.1578736	0.0789368	0.0789368
561500	-274.4987	-205.0251	-69.47357	0.02880844	0.0144042	0.0144042
561600	-278.9768	-207.4698	-71.50701	0.1538903	0.0454145	0.108476
561700	-281.0628	-207.1181	-73.94476	0.05821724	0.0121423	0.046075
561800	-284.6538	-207.63	-77.0238	0.0985929	0.0492965	0.0492965
561900	-275.7586	-208.1081	-67.65057	0.09156446	0.0457822	0.0457822
562000	-279.61	-209.6534	-69.95654	0.1491368	0.111442	0.0376948
562100	-280.9082	-209.2095	-71.69867	0.2565518	0.0250273	0.231524
562200	-288.0709	-207.1453	-80.92567	0.1035436	0.0517718	0.0517718
562300	-285.3141	-215.0385	-70.27562	0.1313553	0.0656777	0.0656777
562400	-281.9532	-208.3364	-73.61673	0.16901	0.084505	0.084505
562500	-281.9333	-210.2731	-71.66024	0.1351049	0.0675525	0.0675525
562600	-277.3765	-206.6728	-70.70369	0.1109908	0.0412305	0.0697603
562700	-277.4448	-208.6135	-68.83126	0.1813089	0.0321768	0.149132
562800	-291.2516	-209.5386	-81.71302	0.2061412	0.131067	0.0750741
562900	-280.5107	-209.3152	-71.19553	0.2130821	0.112536	0.100546
563000	-288.3315	-207.3437	-80.98778	0.0928966	0.0464483	0.0464483
563100	-279.6861	-208.511	-71.17512	0.1823612	0.0349829	0.147378
563200	-280.4006	-206.8681	-73.53249	0.06725127	0.0505196	0.0167317
563300	-280.0897	-208.7625	-71.32722	0.0738429	0.0369214	0.0369214
563400	-278.7019	-206.3148	-72.3871	0.06379314	0.00461736	0.0591758
563500	-282.2472	-214.5951	-67.65213	0.2513569	0.125678	0.125678
563600	-289.8906	-208.3122	-81.57843	0.1562365	0.111826	0.0444106
563700	-271.5646	-207.596	-63.9686	0.1117959	0.055898	0.055898
563800	-281.5429	-208.2754	-73.26747	0.1340549	0.114172	0.0198825
563900	-281.5794	-209.346	-72.23341	0.2283836	0.0776454	0.150738
564000	-274.2415	-206.0742	-68.16731	0.07702271	0.0574829	0.0195398
564100	-283.5408	-210.332	-73.20882	0.09991803	0.049959	0.049959
564200	-278.1521	-209.5266	-68.62549	0.1378968	0.0967856	0.0411113
564300	-272.3097	-205.9452	-66.36454	0.06320895	0.0327528	0.0304561
564400	-276.9262	-206.8788	-70.04744	0.05690053	0.0284503	0.0284503
564500	-291.8211	-218.7679	-73.05318	0.09505477	0.0394884	0.0555664
564600	-277.563	-208.1596	-69.4034	0.1294326	0.0647163	0.0647163
564700	-272.5643	-206.3241	-66.24023	0.06163839	0.0260636	0.0355748
564800	-279.1408	-207.3352	-71.80559	0.05713811	0.0400464	0.0170917
564900	-271.7675	-208.2228	-63.54471	0.05857511	0.0292876	0.0292876
565000	-276.54	-210.7471	-65.79287	0.04001553	0.039008	0.00100753
565100	-290.5694	-212.0567	-78.5127	0.2111168	0.0186464	0.19247
565200	-288.3671	-209.1643	-79.20278	0.1857577	0.177187	0.00857082
565300	-279.7932	-206.9574	-72.83586	0.1110763	0.0555382	0.0555382
565400	-275.5675	-207.8216	-67.74589	0.08359393	0.0494905	0.0341034
565500	-284.1203	-208.3924	-75.72786	0.1925696	0.0950659	0.0975037
565600	-275.3566	-206.9829	-68.3737	0.09726275	0.0630535	0.0342092
565700	-282.0244	-206.4551	-75.56928	0.05489032	0.0116783	0.043212
565800	-284.5661	-211.0902	-73.47583	0.1338307	0.0488511	0.0849796
565900	-281.5135	-207.2437	-74.26985	0.09112065	0.041853	0.0492676
566000	-276.6458	-206.1214	-70.52441	0.06611394	0.033057	0.033057
566100	-281.4799	-205.9313	-75.5486	0.02569269	0.00843611	0.0172566
566200	-284.7787	-214.5183	-70.26037	0.08902376	0.0445119	0.0445119
566300	-277.862	-206.7166	-71.14533	0.100807	0.0780826	0.0227243
566400	-268.5433	-207.0569	-61.48644	0.08839375	0.0441969	0.0441969
566500	-282.2286	-208.1317	-74.0969	0.1750193	0.0423096	0.13271
566600	-291.1675	-208.9104	-82.25709	0.2172427	0.108621	0.108621
566700	-277.6713	-207.464	-70.20728	0.1118497	0.0988015	0.0130482
566800	-284.6022	-205.952	-78.65029	0.05877518	0.0293876	0.0293876
566900	-281.5544	-209.5592	-71.99524	0.07894584	0.0724595	0.00648635
567000	-279.9884	-209.5107	-70.47768	0.2335411	0.0161986	0.217342
567100	-282.158	-206.4465	-75.71151	0.1102923	0.00805106	0.102241
567200	-279.8725	-206.4257	-73.44678	0.07084871	0.0354244	0.0354244
567300	-273.5721	-209.3232	-64.24893	0.0911747	0.0455873	0.0455873
567400	-281.6339	-207.3873	-74.24661	0.1426452	0.0644713	0.078174
567500	-276.096	-207.1553	-68.94073	0.1168848	0.0532673	0.0636174
567600	-272.2982	-207.6049	-64.69331	0.1269173	0.0634586	0.0634586
567700	-279.4795	-207.1426	-72.33698	0.1199432	0.0226111	0.0973321
567800	-280.4262	-215.555	-64.87116	0.1359559	0.117331	0.0186254
567900	-276.6945	-207.1165	-69.57801	0.09296576	0.0636205	0.0293452
568000	-282.019	-211.0717	-70.94727	0.1153434	0.0576717	0.0576717
568100	-274.1924	-207.4883	-66.70408	0.1421297	0.0483844	0.0937452
568200	-285.1651	-218.7518	-66.41333	0.1265159	0.0916176	0.0348982
568300	-283.1025	-206.2008	-76.9017	0.07829659	0.0610365	0.0172601
568400	-275.8459	-208.0528	-67.79311	0.1393078	0.0696539	0.0696539
568500	-279.2537	-208.8873	-70.36646	0.1942718	0.058327	0.135945
568600	-279.6802	-206.2801	-73.40016	0.06632365	0.0331618	0.0331618
568700	-285.084	-207.9075	-77.17657	0.15562	0.07781	0.07781
568800	-280.4138	-207.1589	-73.25496	0.1202186	0.0601093	0.0601093
568900	-291.3925	-208.7752	-82.61732	0.1170758	0.0472362	0.0698396
569000	-281.7869	-208.6755	-73.1114	0.1757422	0.11462	0.061122
569100	-284.8628	-209.3199	-75.54291	0.2275074	0.132392	0.0951155
569200	-283.32	-209.2312	-74.08885	0.1916058	0.178401	0.0132047
569300	-287.9179	-211.399	-76.5189	0.1311951	0.0148107	0.116384
569400	-280.0006	-214.3465	-65.65408	0.07665436	0.0422839	0.0343705
569500	-282.4349	-209.0705	-73.36445	0.2080769	0.138245	0.0698317
569600	-273.5646	-205.8901	-67.67453	0.0529678	0.0264839	0.0264839
569700	-278.739	-207.1535	-71.58556	0.1157048	0.0578524	0.0578524
569800	-274.3083	-207.3023	-67.00596	0.1049976	0.0215709	0.0834267
569900	-276.7378	-207.0266	-69.71113	0.1214024	0.0607012	0.0607012
570000	-279.0995	-206.7983	-72.30119	0.0909257	0.0317375	0.0591882
570100	-288.3032	-210.2879	-78.01537	0.2276402	0.214633	0.0130069
570200	-285.0846	-206.8703	-78.21432	0.09819584	0.0214384	0.0767575
570300	-281.0626	-208.2467	-72.8159	0.04671073	0.0233554	0.0233554
570400	-283.0302	-209.5822	-73.44802	0.2248741	0.0105468	0.214327
570500	-276.2661	-209.5716	-66.6945	0.196425	0.0690266	0.127398
570600	-285.5795	-207.1109	-78.46861	0.07083854	0.0282302	0.0426084
570700	-279.5753	-211.2723	-68.30291	0.07115996	0.046968	0.024192
570800	-275.5621	-206.5734	-68.98864	0.06955725	0.0571936	0.0123637
570900	-283.3664	-206.8172	-76.54925	0.08519004	0.0604767	0.0247133
571000	-283.2276	-215.1304	-68.09722	0.1079591	0.0952966	0.0126625
571100	-280.1396	-206.868	-73.27164	0.06171214	0.0448042	0.016908
571200	-278.1526	-208.9888	-69.1638	0.2095913	0.0671312	0.14246
571300	-287.6459	-210.6487	-76.99717	0.07882994	0.0248629	0.053967
571400	-275.2528	-208.3153	-66.93745	0.1537847	0.0768923	0.0768923
571500	-279.9738	-206.409	-73.56484	0.09785744	0.0489287	0.0489287
571600	-283.4996	-205.0785	-78.4211	0.01242348	0.0104719	0.00195155
571700	-282.6315	-207.2555	-75.37604	0.09294622	0.0464731	0.0464731
571800	-273.2598	-208.282	-64.97776	0.1965376	0.016435	0.180103
571900	-274.8725	-206.7664	-68.10614	0.04545483	0.0201845	0.0252703
572000	-284.9181	-208.6671	-76.25097	0.199983	0.0999915	0.0999915
572100	-285.2905	-215.1232	-70.16726	0.1196069	0.0648916	0.0547153
572200	-281.5835	-207.4535	-74.13003	0.128654	0.0536148	0.0750392
572300	-280.0339	-214.2393	-65.79458	0.1096809	0.0651182	0.0445627
572400	-291.8446	-210.3418	-81.50282	0.0818664	0.0569849	0.0248815
572500	-294.0087	-215.718	-78.29073	0.141606	0.126848	0.0147581
572600	-282.929	-205.7906	-77.13834	0.06241267	0.0384363	0.0239764
572700	-284.0707	-209.7337	-74.33703	0.2342524	0.117126	0.117126
572800	-275.2607	-207.661	-67.59962	0.170474	0.0046832	0.165791
572900	-285.485	-216.3687	-69.11637	0.1807897	0.120577	0.0602126
573000	-273.9045	-205.1845	-68.72008	0.02548238	0.0240729	0.00140948
573100	-286.6992	-206.8164	-79.8828	0.09960634	0.0498032	0.0498032
573200	-285.147	-219.6743	-65.47267	0.03778577	0.0306925	0.00709328
573300	-297.2597	-212.7476	-84.51213	0.1518372	0.140321	0.011516
573400	-286.6579	-208.3507	-78.30725	0.1610657	0.109812	0.0512537
573500	-274.9569	-207.7392	-67.21769	0.1257631	0.0858841	0.039879
573600	-272.1899	-206.1326	-66.05721	0.05792097	0.00160973	0.0563112
573700	-279.0148	-208.8577	-70.15712	0.1697308	0.0848654	0.0848654
573800	-279.7234	-207.1724	-72.55104	0.08805984	0.0591992	0.0288606
573900	-273.4018	-207.2268	-66.17494	0.1064034	0.0813939	0.0250095
574000	-279.569	-207.6054	-71.96358	0.158771	0.00517907	0.153592
574100	-279.15	-209.5663	-69.58364	0.1729946	0.0864973	0.0864973
574200	-279.472	-207.7686	-71.70332	0.1370865	0.104959	0.0321274
574300	-274.9866	-209.3284	-65.65817	0.2057056	0.00448465	0.201221
574400	-289.1283	-208.9746	-80.1537	0.2044283	0.102214	0.102214
574500	-287.5024	-217.6559	-69.84652	0.1926896	0.0540665	0.138623
574600	-285.5336	-209.839	-75.69458	0.2558112	0.127906	0.127906
574700	-291.5459	-205.7138	-85.83206	0.03351879	0.0186694	0.0148494
574800	-282.4717	-214.1705	-68.30125	0.08048882	0.0402444	0.0402444
574900	-280.6631	-210.082	-70.5811	0.2662373	0.0928729	0.173364
575000	-280.1836	-208.6887	-71.49486	0.12691	0.108436	0.0184737
575100	-284.3233	-206.8351	-77.48811	0.09889121	0.0494456	0.0494456
575200	-289.5137	-210.364	-79.14964	0.2541123	0.243884	0.0102279
575300	-276.3123	-208.0053	-68.30693	0.05068743	0.0253437	0.0253437
575400	-286.1148	-212.2468	-73.86793	0.1565221	0.0711029	0.0854192
575500	-287.8311	-209.8631	-77.96804	0.2216768	0.110838	0.110838
575600	-282.9533	-209.305	-73.64823	0.1389389	0.103166	0.0357731
575700	-278.7739	-207.8584	-70.91547	0.1683845	0.0514065	0.116978
575800	-285.1635	-207.3181	-77.8454	0.09310912	0.0691728	0.0239364
575900	-297.528	-222.9272	-74.60087	0.1755341	0.0877671	0.0877671
576000	-274.2021	-207.0273	-67.17486	0.1049306	0.0524653	0.0524653
576100	-288.1115	-209.2316	-78.87993	0.1602742	0.134776	0.0254978
576200	-278.7249	-207.4346	-71.29027	0.09646741	0.0482337	0.0482337
576300	-277.2508	-209.098	-68.15272	0.2293259	0.0853691	0.143957
576400	-282.5031	-206.0897	-76.41341	0.07730497	0.0293019	0.0480031
576500	-280.0467	-207.5326	-72.51414	0.1501908	0.0750954	0.0750954
576600	-281.0463	-206.5125	-74.53378	0.09312101	0.0465605	0.0465605
576700	-276.1682	-207.4082	-68.76002	0.1301772	0.0640961	0.0660811
576800	-283.5248	-208.1074	-75.41748	0.1552826	0.076994	0.0782886
576900	-276.4075	-207.2745	-69.13303	0.04372887	0.0218644	0.0218644
577000	-288.987	-217.1067	-71.8803	0.163763	0.0818815	0.0818815
577100	-288.134	-206.6569	-81.47705	0.07375207	0.033399	0.0403531
577200	-277.0018	-207.388	-69.61384	0.1286262	0.00432436	0.124302
577300	-276.9713	-208.3282	-68.64316	0.1332015	0.0205921	0.112609
577400	-275.8798	-206.4615	-69.41834	0.07290082	0.0124166	0.0604842
577500	-289.5294	-209.84	-79.68939	0.1313425	0.0342513	0.0970912
577600	-287.5582	-210.8767	-76.68147	0.2716955	0.135848	0.135848
577700	-285.8159	-205.1522	-80.66366	0.03006513	0.0125155	0.0175496
577800	-281.1808	-210.2894	-70.89143	0.2647613	0.107207	0.157554
577900	-276.7296	-208.2384	-68.4912	0.1947591	0.0613663	0.133393
578000	-270.3218	-205.7538	-64.56802	0.05357796	0.026789	0.026789
578100	-277.9837	-207.6601	-70.32358	0.1369958	0.0684979	0.0684979
578200	-274.1023	-207.597	-66.50531	0.1432878	0.0338774	0.10941
578300	-273.2766	-205.6138	-67.66271	0.05222198	0.026111	0.026111
578400	-286.1674	-207.5971	-78.57023	0.1435493	0.0717747	0.0717747
578500	-283.5549	-207.7529	-75.80204	0.07890515	0.0394526	0.0394526
578600	-277.6029	-209.1193	-68.4836	0.1858391	0.0317033	0.154136
578700	-290.3996	-216.7049	-73.69475	0.2101118	0.106133	0.103979
578800	-286.6531	-213.8362	-72.81692	0.0633894	0.05702	0.00636944
578900	-268.5883	-207.6471	-60.94126	0.1558362	0.0626327	0.0932034
579000	-288.1025	-207.1269	-80.97557	0.11112	0.0936643	0.0174557
579100	-275.0296	-207.187	-67.84257	0.1299784	0.0649892	0.0649892
579200	-280.4231	-209.7059	-70.71721	0.2287849	0.145396	0.083389
579300	-283.9706	-207.5558	-76.41487	0.1396002	0.0211744	0.118426
579400	-282.9151	-213.5107	-69.40434	0.162291	0.00344671	0.158844
579500	-283.0888	-215.1111	-67.97777	0.08709928	0.0435496	0.0435496
579600	-297.6825	-219.9941	-77.68846	0.2047188	0.108087	0.0966317
579700	-289.4352	-218.5486	-70.88651	0.2949856	0.147493	0.147493
579800	-294.3022	-216.4298	-77.87239	0.2144428	0.00784908	0.206594
579900	-281.4022	-208.9547	-72.44752	0.07359981	0.0367999	0.0367999
580000	-282.376	-205.8615	-76.51456	0.05306007	0.02653	0.02653
580100	-276.6911	-205.8597	-70.83139	0.04406643	0.0220517	0.0220147
580200	-280.7835	-206.8186	-73.96488	0.1122343	0.0561172	0.0561172
580300	-274.1727	-209.2231	-64.94959	0.1269594	0.0634797	0.0634797
580400	-275.3436	-205.3816	-69.96203	0.04155202	0.00636751	0.0351845
580500	-275.0225	-206.7919	-68.23053	0.1222868	0.0353126	0.0869742
580600	-281.2362	-208.5172	-72.71906	0.09351935	0.0448522	0.0486671
580700	-285.7108	-207.1947	-78.51602	0.09401781	0.0470089	0.0470089
580800	-273.3605	-206.0669	-67.29359	0.04658962	0.0284237	0.0181659
580900	-276.3255	-206.9404	-69.38509	0.08431973	0.0520733	0.0322464
581000	-280.0916	-208.5958	-71.49585	0.1516781	0.0408304	0.110848
581100	-281.6566	-206.8824	-74.77422	0.111869	0.0306255	0.0812435
581200	-290.5441	-215.4963	-75.04781	0.1374641	0.068732	0.068732
581300	-278.146	-205.7709	-72.37512	0.05129174	0.0213226	0.0299691
581400	-286.8118	-210.5755	-76.2363	0.2853404	0.0889113	0.196429
581500	-275.7584	-206.3835	-69.37488	0.07278016	0.0363901	0.0363901
581600	-283.5528	-206.937	-76.61582	0.09075426	0.0222711	0.0684831
581700	-276.7611	-209.0133	-67.74777	0.1759708	0.0787131	0.0972577
581800	-288.5022	-210.5568	-77.94544	0.2313479	0.115674	0.115674
581900	-277.005	-214.9519	-62.05306	0.09455559	0.0602621	0.0342935
582000	-273.3689	-207.9817	-65.38719	0.08231516	0.0475159	0.0347992
582100	-271.2231	-205.8125	-65.4106	0.0584552	0.0142492	0.044206
582200	-280.769	-208.64	-72.12896	0.044275	0.0293598	0.0149152
582300	-281.1042	-207.5301	-73.57408	0.1353051	0.0703819	0.0649232
582400	-289.7519	-211.8562	-77.89567	0.3589893	0.138944	0.220046
582500	-281.3209	-210.2154	-71.10552	0.05958608	0.0509651	0.00862101
582600	-272.6593	-209.3592	-63.3001	0.2333686	0.0619213	0.171447
582700	-283.1458	-207.8254	-75.32038	0.1549765	0.113166	0.0418103
582800	-276.9356	-206.8661	-70.06958	0.05727207	0.0302561	0.0270159
582900	-278.1075	-206.9825	-71.12498	0.067598	0.0454255	0.0221725
583000	-277.5341	-209.5177	-68.01644	0.2322203	0.11611	0.11611
583100	-294.0505	-212.3375	-81.713	0.162905	0.0814525	0.0814525
583200	-279.3771	-209.388	-69.9891	0.2094798	0.0273358	0.182144
583300	-276.238	-209.0974	-67.14056	0.09509425	0.0754257	0.0196686
583400	-280.6283	-208.7162	-71.91206	0.1531181	0.0765591	0.0765591
583500	-278.1757	-206.6216	-71.55407	0.08054292	0.0167952	0.0637477
583600	-282.2356	-211.8057	-70.42983	0.3669071	0.0343733	0.332534
583700	-281.171	-208.5458	-72.62522	0.1808835	0.0904418	0.0904418
583800	-276.0548	-209.6818	-66.37308	0.1164224	0.109125	0.00729789
583900	-289.0342	-217.352	-71.68225	0.03246905	0.0162345	0.0162345
584000	-279.7252	-209.8134	-69.91177	0.2285538	0.0351911	0.193363
584100	-285.4094	-207.6347	-77.77463	0.1045456	0.0124186	0.092127
584200	-270.3298	-208.2685	-62.0613	0.1945987	0.0576181	0.136981
584300	-276.0839	-207.1493	-68.93465	0.1155224	0.0577612	0.0577612
584400	-284.9863	-207.1646	-77.82176	0.09983612	0.0499181	0.0499181
584500	-276.2939	-209.9806	-66.31329	0.05465105	0.0273255	0.0273255
584600	-280.949	-209.8946	-71.05443	0.1318117	0.0659058	0.0659058
584700	-283.6991	-212.5184	-71.18068	0.3207222	0.094469	0.226253
584800	-279.9406	-207.9345	-72.00604	0.1080395	0.0358891	0.0721504
584900	-279.6663	-210.1541	-69.51227	0.2153653	0.107683	0.107683
585000	-290.8425	-209.5978	-81.24474	0.1207313	0.0969417	0.0237896
585100	-279.508	-211.0702	-68.4378	0.09005307	0.0547572	0.0352959
585200	-281.2543	-208.1969	-73.05742	0.146461	0.106608	0.0398534
585300	-280.4453	-214.0809	-66.36442	0.1759301	0.050925	0.125005
585400	-289.8731	-206.9453	-82.92772	0.06170444	0.0308522	0.0308522
585500	-273.5923	-207.0016	-66.59075	0.08251552	0.0412578	0.0412578
585600	-273.4634	-206.2192	-67.24411	0.07860626	0.0393031	0.0393031
585700	-285.1226	-208.9497	-76.17287	0.214092	0.107046	0.107046
585800	-283.4787	-206.3275	-77.15123	0.06778177	0.0138923	0.0538895
585900	-289.0714	-208.55	-80.52141	0.1363331	0.053	0.0833331
586000	-284.3423	-208.2796	-76.06272	0.1581916	0.0790958	0.0790958
586100	-274.1881	-206.6805	-67.50759	0.09108591	0.0679162	0.0231697
586200	-277.9669	-207.4858	-70.48104	0.1103955	0.0551977	0.0551977
586300	-285.3031	-206.5335	-78.76958	0.08676962	0.0433848	0.0433848
586400	-291.3196	-208.011	-83.30858	0.1392693	0.0696346	0.0696346
586500	-280.4479	-208.0153	-72.43256	0.1580831	0.0790416	0.0790416
586600	-283.3838	-207.7402	-75.64365	0.0636781	0.031839	0.031839
586700	-272.4189	-208.2775	-64.14137	0.1479436	0.0973442	0.0505995
586800	-291.5825	-209.9719	-81.61063	0.2619217	0.130961	0.130961
586900	-278.6593	-207.7348	-70.92446	0.1298253	0.0649126	0.0649126
587000	-274.2357	-206.5055	-67.73015	0.07373775	0.0368689	0.0368689
